,u,i,ts,label,idx
50389,3722,55,1103322363.0,1,50390
50390,38,3881,1103322630.0,1,50391
50391,1554,13,1103322676.0,1,50392
50392,86,7790,1103322819.0,1,50393
50393,85,923,1103322877.0,1,50394
50394,85,209,1103322899.0,1,50395
50395,85,872,1103322953.0,1,50396
50396,1554,13,1103323027.0,1,50397
50397,38,3912,1103323119.0,1,50398
50398,85,872,1103323173.0,1,50399
50399,38,4060,1103323212.0,1,50400
50400,81,7415,1103323257.0,1,50401
50401,81,1903,1103323375.0,1,50402
50402,44,4124,1103323603.0,1,50403
50403,44,4162,1103323652.0,1,50404
50404,87,91,1103323657.0,1,50405
50405,44,4162,1103323698.0,1,50406
50406,86,7790,1103323768.0,1,50407
50407,81,2016,1103323770.0,1,50408
50408,85,872,1103323815.0,1,50409
50409,221,1,1103323846.0,1,50410
50410,85,923,1103323922.0,1,50411
50411,81,4862,1103324134.0,1,50412
50412,132,1,1103324264.0,1,50413
50413,4862,81,1103324347.0,1,50414
50414,44,4151,1103324423.0,1,50415
50415,81,7365,1103324514.0,1,50416
50416,17,4,1103324523.0,1,50417
50417,17,4,1103324523.0,1,50418
50418,221,1,1103324813.0,1,50419
50419,221,1,1103324901.0,1,50420
50420,221,1,1103324942.0,1,50421
50421,81,2016,1103324983.0,1,50422
50422,221,1,1103325007.0,1,50423
50423,81,7365,1103325035.0,1,50424
50424,221,1,1103325048.0,1,50425
50425,23,2566,1103325194.0,1,50426
50426,23,2561,1103325222.0,1,50427
50427,23,2530,1103325289.0,1,50428
50428,86,7790,1103325411.0,1,50429
50429,85,209,1103325647.0,1,50430
50430,85,872,1103325697.0,1,50431
50431,55,3954,1103325851.0,1,50432
50432,72,6725,1103326175.0,1,50433
50433,44,4160,1103327099.0,1,50434
50434,44,4127,1103327155.0,1,50435
50435,44,4123,1103327234.0,1,50436
50436,85,7662,1103327325.0,1,50437
50437,85,7662,1103327444.0,1,50438
50438,1,132,1103327498.0,1,50439
50439,1,209,1103327559.0,1,50440
50440,44,4100,1103327568.0,1,50441
50441,44,4172,1103327624.0,1,50442
50442,6159,66,1103327718.0,1,50443
50443,130,17,1103328069.0,1,50444
50444,1,132,1103328308.0,1,50445
50445,7365,81,1103328419.0,1,50446
50446,44,4165,1103328486.0,1,50447
50447,4567,44,1103328679.0,1,50448
50448,14,1647,1103328788.0,1,50449
50449,4157,44,1103328809.0,1,50450
50450,60,5818,1103328864.0,1,50451
50451,4160,44,1103328896.0,1,50452
50452,5623,60,1103329094.0,1,50453
50453,66,6159,1103329230.0,1,50454
50454,132,1,1103329526.0,1,50455
50455,87,91,1103329530.0,1,50456
50456,44,4157,1103329593.0,1,50457
50457,4123,44,1103329769.0,1,50458
50458,6159,66,1103330140.0,1,50459
50459,16,2074,1103330435.0,1,50460
50460,1523,54,1103330565.0,1,50461
50461,4862,81,1103330973.0,1,50462
50462,16,1961,1103331212.0,1,50463
50463,87,91,1103332087.0,1,50464
50464,4862,81,1103332627.0,1,50465
50465,54,1523,1103332688.0,1,50466
50466,54,209,1103332710.0,1,50467
50467,81,4862,1103333076.0,1,50468
50468,1961,16,1103333152.0,1,50469
50469,4862,81,1103333563.0,1,50470
50470,2,91,1103333730.0,1,50471
50471,85,906,1103333914.0,1,50472
50472,44,4538,1103333997.0,1,50473
50473,44,4143,1103334162.0,1,50474
50474,1960,16,1103334344.0,1,50475
50475,72,6725,1103334374.0,1,50476
50476,16,1961,1103334461.0,1,50477
50477,2574,23,1103334670.0,1,50478
50478,1,209,1103334704.0,1,50479
50479,1961,16,1103334837.0,1,50480
50480,23,2559,1103334978.0,1,50481
50481,39,4091,1103335017.0,1,50482
50482,932,85,1103335197.0,1,50483
50483,72,6754,1103335842.0,1,50484
50484,23,2572,1103336193.0,1,50485
50485,2572,23,1103336237.0,1,50486
50486,3,471,1103336480.0,1,50487
50487,3,471,1103336512.0,1,50488
50488,3,542,1103336660.0,1,50489
50489,542,3,1103336681.0,1,50490
50490,23,2530,1103336708.0,1,50491
50491,3,586,1103336746.0,1,50492
50492,23,2536,1103336825.0,1,50493
50493,72,6708,1103336836.0,1,50494
50494,23,2572,1103337135.0,1,50495
50495,23,2572,1103337370.0,1,50496
50496,1,147,1103337639.0,1,50497
50497,3334,31,1103338192.0,1,50498
50498,39,4091,1103338277.0,1,50499
50499,3,471,1103338372.0,1,50500
50500,164,17,1103338444.0,1,50501
50501,8,1197,1103338541.0,1,50502
50502,673,4,1103338633.0,1,50503
50503,79,91,1103339125.0,1,50504
50504,164,4,1103339260.0,1,50505
50505,164,17,1103339338.0,1,50506
50506,17,164,1103339824.0,1,50507
50507,23,2550,1103340015.0,1,50508
50508,6236,66,1103340337.0,1,50509
50509,86,7798,1103340477.0,1,50510
50510,17,164,1103340821.0,1,50511
50511,23,2581,1103340964.0,1,50512
50512,85,905,1103340990.0,1,50513
50513,1871,15,1103341237.0,1,50514
50514,871,85,1103341443.0,1,50515
50515,3424,31,1103343208.0,1,50516
50516,4160,44,1103343284.0,1,50517
50517,4862,81,1103344243.0,1,50518
50518,4,91,1103344593.0,1,50519
50519,4,1,1103345194.0,1,50520
50520,4,17,1103345268.0,1,50521
50521,17,4,1103345281.0,1,50522
50522,17,4,1103345283.0,1,50523
50523,81,4844,1103345598.0,1,50524
50524,23,2599,1103345671.0,1,50525
50525,85,949,1103345954.0,1,50526
50526,4844,81,1103346084.0,1,50527
50527,23,2574,1103346288.0,1,50528
50528,63,2839,1103346739.0,1,50529
50529,2574,23,1103347434.0,1,50530
50530,2574,23,1103347870.0,1,50531
50531,81,7414,1103347907.0,1,50532
50532,1,4,1103348261.0,1,50533
50533,2,394,1103348630.0,1,50534
50534,81,7414,1103348705.0,1,50535
50535,1,132,1103350134.0,1,50536
50536,81,7390,1103352487.0,1,50537
50537,23,2581,1103354095.0,1,50538
50538,63,5990,1103355314.0,1,50539
50539,23,2574,1103355599.0,1,50540
50540,23,2561,1103355668.0,1,50541
50541,72,6684,1103355901.0,1,50542
50542,23,2561,1103356079.0,1,50543
50543,6684,72,1103356335.0,1,50544
50544,1,209,1103356365.0,1,50545
50545,23,2561,1103356662.0,1,50546
50546,6684,72,1103356758.0,1,50547
50547,59,5471,1103358622.0,1,50548
50548,5471,59,1103358987.0,1,50549
50549,63,5990,1103359026.0,1,50550
50550,5471,59,1103360656.0,1,50551
50551,16,2045,1103367241.0,1,50552
50552,21,2459,1103370694.0,1,50553
50553,21,2462,1103370718.0,1,50554
50554,16,2029,1103372014.0,1,50555
50555,1454,12,1103372129.0,1,50556
50556,2631,24,1103372309.0,1,50557
50557,12,1469,1103372556.0,1,50558
50558,3322,31,1103372693.0,1,50559
50559,1502,54,1103373127.0,1,50560
50560,54,1523,1103373400.0,1,50561
50561,63,5956,1103373804.0,1,50562
50562,63,5956,1103373882.0,1,50563
50563,63,5956,1103373913.0,1,50564
50564,16,2074,1103373958.0,1,50565
50565,63,5956,1103373969.0,1,50566
50566,16,2074,1103373980.0,1,50567
50567,63,5956,1103374017.0,1,50568
50568,54,209,1103374152.0,1,50569
50569,21,2459,1103374180.0,1,50570
50570,39,4091,1103374347.0,1,50571
50571,21,2462,1103374571.0,1,50572
50572,16,2074,1103375282.0,1,50573
50573,52,5047,1103375291.0,1,50574
50574,6,10,1103376020.0,1,50575
50575,16,2074,1103376168.0,1,50576
50576,5,828,1103376198.0,1,50577
50577,16,2045,1103376231.0,1,50578
50578,54,1502,1103376281.0,1,50579
50579,1502,54,1103376385.0,1,50580
50580,3371,31,1103376391.0,1,50581
50581,828,5,1103376409.0,1,50582
50582,3295,31,1103376441.0,1,50583
50583,31,3295,1103376470.0,1,50584
50584,21,2454,1103376576.0,1,50585
50585,66,6223,1103376674.0,1,50586
50586,24,91,1103376736.0,1,50587
50587,24,91,1103376889.0,1,50588
50588,6,10,1103376960.0,1,50589
50589,2605,24,1103377105.0,1,50590
50590,179,8,1103377123.0,1,50591
50591,59,4112,1103377418.0,1,50592
50592,66,6223,1103377418.0,1,50593
50593,39,4091,1103377466.0,1,50594
50594,39,4091,1103377498.0,1,50595
50595,39,4088,1103377540.0,1,50596
50596,39,4091,1103377615.0,1,50597
50597,66,6223,1103377637.0,1,50598
50598,66,6295,1103377731.0,1,50599
50599,31,3424,1103377761.0,1,50600
50600,6223,66,1103377906.0,1,50601
50601,32,3462,1103377947.0,1,50602
50602,66,6295,1103377947.0,1,50603
50603,32,91,1103377961.0,1,50604
50604,32,3627,1103378112.0,1,50605
50605,6295,66,1103378277.0,1,50606
50606,59,5579,1103378592.0,1,50607
50607,6,10,1103378675.0,1,50608
50608,429,2,1103378805.0,1,50609
50609,21,2459,1103378809.0,1,50610
50610,3091,29,1103378909.0,1,50611
50611,21,2454,1103379041.0,1,50612
50612,78,62,1103379057.0,1,50613
50613,24,2631,1103379070.0,1,50614
50614,5074,53,1103379623.0,1,50615
50615,44,4545,1103380036.0,1,50616
50616,31,3371,1103380105.0,1,50617
50617,60,5623,1103380290.0,1,50618
50618,24,2620,1103380589.0,1,50619
50619,44,4538,1103380741.0,1,50620
50620,24,2620,1103380795.0,1,50621
50621,1523,54,1103380901.0,1,50622
50622,5623,60,1103381149.0,1,50623
50623,48,4792,1103381353.0,1,50624
50624,48,4777,1103381377.0,1,50625
50625,8,1210,1103381398.0,1,50626
50626,48,4791,1103381420.0,1,50627
50627,3315,31,1103381501.0,1,50628
50628,8,1080,1103381529.0,1,50629
50629,48,4773,1103381605.0,1,50630
50630,48,4775,1103381765.0,1,50631
50631,31,3295,1103381807.0,1,50632
50632,24,2631,1103381969.0,1,50633
50633,1517,54,1103382041.0,1,50634
50634,24,2631,1103382063.0,1,50635
50635,2631,24,1103382269.0,1,50636
50636,14,1738,1103382366.0,1,50637
50637,3371,31,1103382506.0,1,50638
50638,39,4091,1103382516.0,1,50639
50639,1,162,1103382532.0,1,50640
50640,39,4091,1103382538.0,1,50641
50641,78,1027,1103382608.0,1,50642
50642,31,3371,1103382610.0,1,50643
50643,560,3,1103383272.0,1,50644
50644,1523,54,1103383855.0,1,50645
50645,14,1738,1103383927.0,1,50646
50646,4113,44,1103384023.0,1,50647
50647,4790,48,1103384407.0,1,50648
50648,3074,29,1103384442.0,1,50649
50649,39,4088,1103384672.0,1,50650
50650,335,2,1103385004.0,1,50651
50651,31,3371,1103385251.0,1,50652
50652,1210,8,1103385301.0,1,50653
50653,16,2074,1103385336.0,1,50654
50654,54,1523,1103385468.0,1,50655
50655,59,5533,1103385516.0,1,50656
50656,4121,44,1103385533.0,1,50657
50657,48,4792,1103385633.0,1,50658
50658,48,4803,1103385646.0,1,50659
50659,3334,31,1103385768.0,1,50660
50660,3,474,1103385930.0,1,50661
50661,3722,55,1103385937.0,1,50662
50662,39,4091,1103385943.0,1,50663
50663,4121,44,1103386356.0,1,50664
50664,44,4121,1103386642.0,1,50665
50665,27,2861,1103386703.0,1,50666
50666,4,91,1103386798.0,1,50667
50667,4,91,1103386811.0,1,50668
50668,2,407,1103386892.0,1,50669
50669,8,1080,1103386925.0,1,50670
50670,1080,8,1103387042.0,1,50671
50671,59,4112,1103387079.0,1,50672
50672,64,6067,1103387369.0,1,50673
50673,44,209,1103387456.0,1,50674
50674,44,4166,1103387511.0,1,50675
50675,27,91,1103387806.0,1,50676
50676,1842,15,1103387842.0,1,50677
50677,27,2861,1103387886.0,1,50678
50678,55,5291,1103388003.0,1,50679
50679,3,564,1103388073.0,1,50680
50680,3,564,1103388136.0,1,50681
50681,4,740,1103388207.0,1,50682
50682,3,209,1103388220.0,1,50683
50683,4,17,1103388311.0,1,50684
50684,4,17,1103388313.0,1,50685
50685,564,3,1103388337.0,1,50686
50686,540,3,1103388379.0,1,50687
50687,7277,79,1103388650.0,1,50688
50688,55,3722,1103388739.0,1,50689
50689,1469,12,1103388826.0,1,50690
50690,7277,79,1103388945.0,1,50691
50691,16,2074,1103389240.0,1,50692
50692,16,2021,1103389305.0,1,50693
50693,4891,50,1103389364.0,1,50694
50694,44,4113,1103389371.0,1,50695
50695,24,2641,1103389423.0,1,50696
50696,24,2641,1103389529.0,1,50697
50697,2225,17,1103389540.0,1,50698
50698,8,179,1103389609.0,1,50699
50699,24,2616,1103389609.0,1,50700
50700,59,5427,1103389755.0,1,50701
50701,15,1936,1103390033.0,1,50702
50702,2021,16,1103390115.0,1,50703
50703,4162,44,1103390675.0,1,50704
50704,15,1898,1103390720.0,1,50705
50705,12,1469,1103390729.0,1,50706
50706,72,6805,1103390807.0,1,50707
50707,1469,12,1103390896.0,1,50708
50708,52,4966,1103390944.0,1,50709
50709,72,6745,1103390951.0,1,50710
50710,8,1210,1103390955.0,1,50711
50711,24,2616,1103391044.0,1,50712
50712,52,5047,1103391259.0,1,50713
50713,8,179,1103391304.0,1,50714
50714,52,5060,1103391335.0,1,50715
50715,81,91,1103391337.0,1,50716
50716,2445,21,1103391354.0,1,50717
50717,52,5031,1103391363.0,1,50718
50718,16,2074,1103391415.0,1,50719
50719,52,5060,1103391439.0,1,50720
50720,31,3371,1103391458.0,1,50721
50721,5060,52,1103391491.0,1,50722
50722,52,5060,1103391543.0,1,50723
50723,64,6071,1103391851.0,1,50724
50724,52,5060,1103391940.0,1,50725
50725,14,1785,1103392285.0,1,50726
50726,72,6833,1103392314.0,1,50727
50727,740,4,1103392491.0,1,50728
50728,39,4093,1103392628.0,1,50729
50729,6811,72,1103392691.0,1,50730
50730,81,91,1103392817.0,1,50731
50731,6689,72,1103393010.0,1,50732
50732,39,4091,1103393127.0,1,50733
50733,21,2459,1103393414.0,1,50734
50734,81,4862,1103393427.0,1,50735
50735,16,2074,1103393525.0,1,50736
50736,8,1064,1103393787.0,1,50737
50737,867,85,1103393815.0,1,50738
50738,54,3504,1103393881.0,1,50739
50739,1497,54,1103393922.0,1,50740
50740,543,3,1103393961.0,1,50741
50741,54,5148,1103394011.0,1,50742
50742,1582,14,1103394048.0,1,50743
50743,179,8,1103394102.0,1,50744
50744,64,6067,1103394135.0,1,50745
50745,21,2461,1103394143.0,1,50746
50746,21,1924,1103394482.0,1,50747
50747,4161,44,1103394619.0,1,50748
50748,21,2451,1103394643.0,1,50749
50749,740,4,1103394666.0,1,50750
50750,8,1097,1103394961.0,1,50751
50751,44,4161,1103394966.0,1,50752
50752,31,3344,1103395025.0,1,50753
50753,44,4139,1103395107.0,1,50754
50754,31,3316,1103395148.0,1,50755
50755,21,2459,1103395155.0,1,50756
50756,21,2445,1103395343.0,1,50757
50757,87,91,1103395478.0,1,50758
50758,3,462,1103395578.0,1,50759
50759,4,17,1103395578.0,1,50760
50760,4,17,1103395580.0,1,50761
50761,4166,44,1103395587.0,1,50762
50762,1522,54,1103395587.0,1,50763
50763,12,1495,1103395665.0,1,50764
50764,3431,31,1103395678.0,1,50765
50765,54,1497,1103396155.0,1,50766
50766,17,2181,1103396518.0,1,50767
50767,81,4855,1103396713.0,1,50768
50768,66,6231,1103397130.0,1,50769
50769,16,2074,1103397162.0,1,50770
50770,3292,31,1103397297.0,1,50771
50771,66,6231,1103397547.0,1,50772
50772,8,703,1103397622.0,1,50773
50773,52,5060,1103397764.0,1,50774
50774,66,6231,1103397807.0,1,50775
50775,52,5046,1103397850.0,1,50776
50776,2,339,1103398152.0,1,50777
50777,66,6167,1103398187.0,1,50778
50778,8,1097,1103398371.0,1,50779
50779,8,179,1103398408.0,1,50780
50780,880,85,1103398412.0,1,50781
50781,16,1983,1103398766.0,1,50782
50782,85,7637,1103398834.0,1,50783
50783,5280,55,1103398862.0,1,50784
50784,40,4250,1103398931.0,1,50785
50785,85,7637,1103399072.0,1,50786
50786,52,5060,1103399079.0,1,50787
50787,5060,52,1103399111.0,1,50788
50788,85,7603,1103399127.0,1,50789
50789,336,2,1103399137.0,1,50790
50790,85,7635,1103399166.0,1,50791
50791,85,7602,1103399229.0,1,50792
50792,4250,40,1103399309.0,1,50793
50793,85,7652,1103399344.0,1,50794
50794,85,7631,1103399400.0,1,50795
50795,85,7605,1103399491.0,1,50796
50796,81,4862,1103399578.0,1,50797
50797,85,7606,1103399585.0,1,50798
50798,81,91,1103399617.0,1,50799
50799,85,7564,1103399632.0,1,50800
50800,85,7586,1103399656.0,1,50801
50801,85,7585,1103399693.0,1,50802
50802,3,514,1103399704.0,1,50803
50803,85,7604,1103399725.0,1,50804
50804,81,4855,1103399732.0,1,50805
50805,85,7582,1103399786.0,1,50806
50806,4862,81,1103399839.0,1,50807
50807,85,7607,1103399865.0,1,50808
50808,85,7579,1103399921.0,1,50809
50809,85,7632,1103399951.0,1,50810
50810,514,3,1103399964.0,1,50811
50811,85,7600,1103400060.0,1,50812
50812,7337,81,1103400075.0,1,50813
50813,85,7635,1103400103.0,1,50814
50814,85,7629,1103400140.0,1,50815
50815,85,7603,1103400173.0,1,50816
50816,85,209,1103400194.0,1,50817
50817,85,7634,1103400240.0,1,50818
50818,85,7603,1103400307.0,1,50819
50819,85,7581,1103400372.0,1,50820
50820,85,7630,1103400427.0,1,50821
50821,85,7589,1103400464.0,1,50822
50822,85,7589,1103400563.0,1,50823
50823,85,7584,1103400589.0,1,50824
50824,85,7587,1103400694.0,1,50825
50825,85,7598,1103400735.0,1,50826
50826,85,7583,1103400770.0,1,50827
50827,85,7578,1103400815.0,1,50828
50828,85,7601,1103400846.0,1,50829
50829,4784,48,1103400913.0,1,50830
50830,85,875,1103400958.0,1,50831
50831,85,7637,1103401152.0,1,50832
50832,3315,31,1103401291.0,1,50833
50833,85,7582,1103401297.0,1,50834
50834,315,2,1103401879.0,1,50835
50835,31,3344,1103401976.0,1,50836
50836,24,2616,1103402055.0,1,50837
50837,31,3304,1103402180.0,1,50838
50838,60,5818,1103402306.0,1,50839
50839,60,5623,1103402374.0,1,50840
50840,78,2816,1103402860.0,1,50841
50841,85,7591,1103403357.0,1,50842
50842,12,1469,1103403396.0,1,50843
50843,3,586,1103403446.0,1,50844
50844,72,6754,1103403576.0,1,50845
50845,310,2,1103403930.0,1,50846
50846,44,209,1103404030.0,1,50847
50847,44,4167,1103404106.0,1,50848
50848,31,3334,1103404175.0,1,50849
50849,78,4136,1103404633.0,1,50850
50850,2,254,1103404652.0,1,50851
50851,3295,31,1103404954.0,1,50852
50852,2,254,1103404976.0,1,50853
50853,2,254,1103405128.0,1,50854
50854,31,3137,1103405347.0,1,50855
50855,3344,31,1103405885.0,1,50856
50856,55,5276,1103406367.0,1,50857
50857,17,209,1103406601.0,1,50858
50858,45,209,1103406656.0,1,50859
50859,6159,66,1103406719.0,1,50860
50860,85,7582,1103406840.0,1,50861
50861,3424,31,1103406844.0,1,50862
50862,71,6658,1103406973.0,1,50863
50863,6658,71,1103407003.0,1,50864
50864,7277,79,1103407157.0,1,50865
50865,8,1210,1103407342.0,1,50866
50866,85,916,1103407446.0,1,50867
50867,66,6094,1103407724.0,1,50868
50868,31,3424,1103407748.0,1,50869
50869,2731,25,1103407908.0,1,50870
50870,5280,55,1103408017.0,1,50871
50871,1210,8,1103408028.0,1,50872
50872,1,149,1103408038.0,1,50873
50873,54,209,1103408049.0,1,50874
50874,31,3424,1103408088.0,1,50875
50875,44,4509,1103408726.0,1,50876
50876,54,5164,1103409054.0,1,50877
50877,4166,44,1103409086.0,1,50878
50878,54,5153,1103409111.0,1,50879
50879,44,4166,1103409137.0,1,50880
50880,2,336,1103409273.0,1,50881
50881,84,7518,1103409284.0,1,50882
50882,25,2731,1103409289.0,1,50883
50883,25,2648,1103409364.0,1,50884
50884,44,43,1103409417.0,1,50885
50885,31,3295,1103409621.0,1,50886
50886,3429,31,1103409927.0,1,50887
50887,25,689,1103409959.0,1,50888
50888,1502,54,1103410050.0,1,50889
50889,79,91,1103410109.0,1,50890
50890,54,1519,1103410167.0,1,50891
50891,79,7242,1103410270.0,1,50892
50892,3295,31,1103410308.0,1,50893
50893,79,7298,1103410330.0,1,50894
50894,21,2459,1103410389.0,1,50895
50895,3,209,1103410391.0,1,50896
50896,40,496,1103410504.0,1,50897
50897,3,586,1103410882.0,1,50898
50898,7518,84,1103410988.0,1,50899
50899,31,3295,1103411203.0,1,50900
50900,53,91,1103411353.0,1,50901
50901,689,25,1103411559.0,1,50902
50902,43,44,1103411678.0,1,50903
50903,3334,31,1103411750.0,1,50904
50904,2,295,1103411923.0,1,50905
50905,25,2648,1103411984.0,1,50906
50906,4166,44,1103412110.0,1,50907
50907,3,586,1103412136.0,1,50908
50908,85,930,1103412715.0,1,50909
50909,66,6250,1103412881.0,1,50910
50910,2731,25,1103412937.0,1,50911
50911,39,4090,1103413013.0,1,50912
50912,25,2716,1103413148.0,1,50913
50913,1522,54,1103413875.0,1,50914
50914,46,209,1103414866.0,1,50915
50915,54,1501,1103414910.0,1,50916
50916,54,1510,1103414964.0,1,50917
50917,3292,31,1103414979.0,1,50918
50918,25,2648,1103415251.0,1,50919
50919,740,4,1103415274.0,1,50920
50920,17,209,1103415288.0,1,50921
50921,4,151,1103415333.0,1,50922
50922,17,2110,1103415366.0,1,50923
50923,1522,54,1103415476.0,1,50924
50924,2648,25,1103415704.0,1,50925
50925,2648,25,1103415787.0,1,50926
50926,1522,54,1103415791.0,1,50927
50927,1,209,1103415847.0,1,50928
50928,5795,60,1103415943.0,1,50929
50929,60,5623,1103416093.0,1,50930
50930,4167,44,1103416340.0,1,50931
50931,3347,31,1103416379.0,1,50932
50932,8,1210,1103416533.0,1,50933
50933,8,1099,1103416551.0,1,50934
50934,44,4166,1103416568.0,1,50935
50935,44,4121,1103416711.0,1,50936
50936,44,1248,1103416937.0,1,50937
50937,1871,15,1103417043.0,1,50938
50938,85,950,1103417684.0,1,50939
50939,16,1983,1103417692.0,1,50940
50940,44,4167,1103417755.0,1,50941
50941,2572,23,1103417862.0,1,50942
50942,4,151,1103417912.0,1,50943
50943,39,4091,1103418055.0,1,50944
50944,44,4139,1103418122.0,1,50945
50945,55,5276,1103418634.0,1,50946
50946,46,209,1103418652.0,1,50947
50947,46,4713,1103418736.0,1,50948
50948,32,3508,1103419338.0,1,50949
50949,4,130,1103419463.0,1,50950
50950,72,6689,1103419683.0,1,50951
50951,72,6786,1103419885.0,1,50952
50952,6786,72,1103419947.0,1,50953
50953,31,93,1103419960.0,1,50954
50954,2,254,1103420212.0,1,50955
50955,31,3306,1103420225.0,1,50956
50956,32,3508,1103420280.0,1,50957
50957,85,7573,1103420494.0,1,50958
50958,85,948,1103420557.0,1,50959
50959,6786,72,1103420627.0,1,50960
50960,4,1,1103420672.0,1,50961
50961,930,85,1103420733.0,1,50962
50962,4,1,1103420744.0,1,50963
50963,1871,15,1103420792.0,1,50964
50964,948,85,1103420853.0,1,50965
50965,17,2110,1103420874.0,1,50966
50966,16,1983,1103420944.0,1,50967
50967,6786,72,1103421024.0,1,50968
50968,2648,25,1103421028.0,1,50969
50969,3276,31,1103421234.0,1,50970
50970,3371,31,1103421358.0,1,50971
50971,81,49,1103422979.0,1,50972
50972,39,4091,1103423324.0,1,50973
50973,81,5124,1103423655.0,1,50974
50974,52,5060,1103423863.0,1,50975
50975,44,4124,1103424186.0,1,50976
50976,44,4162,1103424210.0,1,50977
50977,7277,79,1103424455.0,1,50978
50978,2572,23,1103424835.0,1,50979
50979,17,2182,1103424968.0,1,50980
50980,46,4731,1103425161.0,1,50981
50981,46,4732,1103425556.0,1,50982
50982,31,3334,1103425660.0,1,50983
50983,86,7789,1103426624.0,1,50984
50984,254,2,1103426973.0,1,50985
50985,25,2693,1103427922.0,1,50986
50986,25,2693,1103428453.0,1,50987
50987,933,85,1103428455.0,1,50988
50988,31,3291,1103429463.0,1,50989
50989,4166,44,1103429849.0,1,50990
50990,3,209,1103429866.0,1,50991
50991,17,209,1103430285.0,1,50992
50992,17,130,1103430376.0,1,50993
50993,2716,25,1103432293.0,1,50994
50994,7790,86,1103432636.0,1,50995
50995,7262,87,1103433745.0,1,50996
50996,3,582,1103435418.0,1,50997
50997,3,463,1103435498.0,1,50998
50998,81,91,1103436940.0,1,50999
50999,2605,24,1103439509.0,1,51000
51000,86,7790,1103439607.0,1,51001
51001,7790,86,1103440479.0,1,51002
51002,23,2561,1103440799.0,1,51003
51003,2572,23,1103442116.0,1,51004
51004,67,922,1103444026.0,1,51005
51005,67,922,1103444438.0,1,51006
51006,2572,23,1103445634.0,1,51007
51007,59,4112,1103448011.0,1,51008
51008,59,4112,1103448790.0,1,51009
51009,59,4112,1103451416.0,1,51010
51010,4112,59,1103451447.0,1,51011
51011,3295,31,1103451657.0,1,51012
51012,6,898,1103452015.0,1,51013
51013,5533,59,1103452287.0,1,51014
51014,24,2631,1103452777.0,1,51015
51015,27,2845,1103453055.0,1,51016
51016,67,6330,1103453203.0,1,51017
51017,45,209,1103453608.0,1,51018
51018,4112,59,1103454322.0,1,51019
51019,21,2459,1103456771.0,1,51020
51020,21,2452,1103456820.0,1,51021
51021,21,2445,1103456864.0,1,51022
51022,71,3974,1103457958.0,1,51023
51023,71,6635,1103458323.0,1,51024
51024,71,3997,1103458375.0,1,51025
51025,6,898,1103458653.0,1,51026
51026,4112,59,1103458774.0,1,51027
51027,71,6635,1103458937.0,1,51028
51028,71,6660,1103459134.0,1,51029
51029,71,6660,1103459616.0,1,51030
51030,2452,21,1103460070.0,1,51031
51031,4891,50,1103460126.0,1,51032
51032,4891,50,1103460180.0,1,51033
51033,3338,31,1103460677.0,1,51034
51034,3295,31,1103461166.0,1,51035
51035,27,2844,1103461237.0,1,51036
51036,2445,21,1103461396.0,1,51037
51037,62,78,1103461978.0,1,51038
51038,17,2103,1103462054.0,1,51039
51039,2844,27,1103462149.0,1,51040
51040,39,4091,1103462344.0,1,51041
51041,16,1995,1103462368.0,1,51042
51042,14,1785,1103462407.0,1,51043
51043,25,2747,1103462555.0,1,51044
51044,4112,59,1103462650.0,1,51045
51045,1523,54,1103462679.0,1,51046
51046,12,209,1103462735.0,1,51047
51047,2216,17,1103463156.0,1,51048
51048,39,4093,1103463202.0,1,51049
51049,1517,54,1103463213.0,1,51050
51050,39,4076,1103463236.0,1,51051
51051,16,1961,1103463364.0,1,51052
51052,4167,44,1103463907.0,1,51053
51053,59,4112,1103464050.0,1,51054
51054,44,4167,1103464519.0,1,51055
51055,4167,44,1103464582.0,1,51056
51056,50,4891,1103464586.0,1,51057
51057,44,4139,1103464773.0,1,51058
51058,7115,78,1103465005.0,1,51059
51059,78,59,1103465487.0,1,51060
51060,50,4891,1103465507.0,1,51061
51061,4442,71,1103465678.0,1,51062
51062,59,5533,1103465845.0,1,51063
51063,46,209,1103465941.0,1,51064
51064,66,6078,1103466006.0,1,51065
51065,16,1961,1103466036.0,1,51066
51066,2,254,1103466067.0,1,51067
51067,59,4112,1103466275.0,1,51068
51068,44,209,1103466468.0,1,51069
51069,44,4124,1103466535.0,1,51070
51070,4184,40,1103466674.0,1,51071
51071,3371,31,1103466868.0,1,51072
51072,44,4162,1103466874.0,1,51073
51073,254,2,1103466963.0,1,51074
51074,16,2021,1103466976.0,1,51075
51075,44,4121,1103466989.0,1,51076
51076,16,1983,1103467102.0,1,51077
51077,1983,16,1103467202.0,1,51078
51078,55,5276,1103467399.0,1,51079
51079,5280,55,1103467518.0,1,51080
51080,5280,55,1103467542.0,1,51081
51081,16,2074,1103467864.0,1,51082
51082,59,78,1103467875.0,1,51083
51083,6,566,1103467883.0,1,51084
51084,16,1961,1103468016.0,1,51085
51085,6,892,1103468063.0,1,51086
51086,6,896,1103468094.0,1,51087
51087,39,4091,1103468384.0,1,51088
51088,6,888,1103468413.0,1,51089
51089,44,4167,1103469281.0,1,51090
51090,44,209,1103469340.0,1,51091
51091,44,4160,1103469379.0,1,51092
51092,16,1961,1103469691.0,1,51093
51093,31,3295,1103470045.0,1,51094
51094,44,4160,1103470199.0,1,51095
51095,44,4160,1103470397.0,1,51096
51096,59,4112,1103470709.0,1,51097
