node src,node dst,timestamp,duration
22,2571,1103485040,39
22,2612,1103485134,148
22,2573,1103485325,24
40,4311,1103485366,145
8020,81,1103485707,59
8020,81,1103485950,12
70,107,1103486021,73
60,5,1103486058,22
67,6612,1103486241,29
4,12,1103486269,72
40,4480,1103486278,18
17,283,1103486301,2
5186,49,1103486317,94
5,60,1103486373,61
63,63,1103486377,88
49,5220,1103486469,44
49,5059,1103486560,27
49,5186,1103486610,32
100,1152,1103486627,96
49,5021,1103486681,145
5059,49,1103486809,241
49,5220,1103487256,11
1932,17,1103487480,79
81,7906,1103487595,50
23,283,1103487651,25
2430,21,1103487819,1002
9037,93,1103488442,1
93,9037,1103488463,37
3634,35,1103488496,2234
67,3552,1103488635,64
67,6602,1103488761,33
67,6612,1103488819,31
4,12,1103489627,71
67,6626,1103489631,112
60,5,1103489644,23
94,9298,1103489752,2
94,9237,1103489778,220
22,2539,1103489831,3
22,2564,1103489870,158
67,6626,1103489893,64
5,60,1103489956,60
67,6626,1103490035,39
9296,94,1103490197,638
22,2554,1103490206,665
75,7548,1103490243,786
40,4312,1103490401,33
8608,87,1103490453,110
40,4344,1103490458,69
421,5,1103490618,230
49,5064,1103490733,34
67,6552,1103490755,10
1263,60,1103490814,607
5,446,1103490905,36
9037,93,1103491747,44
67,6552,1103491773,24
67,6472,1103491806,40
7906,81,1103491819,242
12,12,1103491877,50
81,7927,1103492136,38
81,7589,1103492272,41
60,1263,1103492276,511
81,8018,1103492416,234
40,4344,1103492481,17
81,7925,1103492678,7
81,7909,1103492730,79
100,1135,1103492743,21
22,2539,1103492811,149
1263,60,1103492843,44
81,7918,1103492869,62
2571,22,1103492947,2451
5,446,1103493420,241
9276,94,1103493546,39
49,5021,1103493559,209
9276,94,1103493614,480
5,374,1103493696,1133
102,107,1103494440,95
249,12,1103494640,44
5,421,1103494857,76
94,9268,1103495298,38
22,2539,1103495432,101
2571,22,1103495523,99
22,2539,1103495641,441
9577,99,1103495782,681
22,2658,1103496090,56
7589,81,1103496283,1228
5,374,1103496418,17
28,3143,1103496604,354
5,374,1103496613,18
87,8608,1103496732,30
5,446,1103496926,77
20,2327,1103497071,1024
22,2564,1103497394,692
81,7948,1103497540,3761
421,5,1103497831,103
8714,87,1103497931,327
32,3437,1103498011,34
5,107,1103498258,34
421,5,1103498406,22
3271,30,1103498671,54
1164,100,1103498682,13
421,5,1103498823,35
100,1164,1103499044,1589
2564,22,1103499478,1621
5,374,1103499510,72
5407,57,1103499550,904
5,446,1103499730,18
93,9037,1103499808,9
93,9037,1103499832,28
9037,93,1103499925,36
101,9882,1103500112,48
5,374,1103500194,111
5,374,1103500654,94
4,283,1103500702,123
5,374,1103501197,23
729,6,1103501664,917
12,1338,1103501772,9
8576,87,1103502443,21
28,3124,1103502771,1558
50,5261,1103503072,15
23,283,1103503101,68
50,5261,1103503103,138
22,2564,1103503343,2320
49,5021,1103503578,60
90,2467,1103503589,14
4359,40,1103504172,22
4359,40,1103504223,10
4359,40,1103504348,38
49,5129,1103504980,133
2695,23,1103505297,10
49,5186,1103505336,368
1183,100,1103505711,1734
50,5261,1103506386,5
50,5261,1103506413,280
101,9885,1103506910,1
23,2807,1103507100,39
1283,12,1103507257,544
50,5261,1103507378,198
81,8030,1103507741,22
81,7906,1103507786,275
50,5261,1103508791,789
9296,94,1103509186,529
50,5261,1103509694,72
1104,100,1103509720,523
32,3437,1103509748,30
50,5261,1103509887,957
7906,81,1103510361,1329
6,729,1103510478,841
100,1098,1103510523,76
100,1136,1103510660,22
21,107,1103510858,68
96,9430,1103511500,90
96,9430,1103512574,1254
32,3470,1103512958,682
8,107,1103513408,260
8,216,1103513885,647
87,8576,1103515698,14
87,8714,1103516099,29
8714,87,1103516194,84
3490,32,1103516208,99
32,3487,1103516800,56
32,3490,1103516995,415
3490,32,1103517445,90
8,216,1103521751,42
8,216,1103521811,19
82,1152,1103524034,103
4480,40,1103527761,11
93,9146,1103528954,44
3316,31,1103529929,261
40,4480,1103530471,24
82,1152,1103530899,20
74,5547,1103530921,825
6348,63,1103531576,34
4375,40,1103531605,6
74,7086,1103535173,13
1264,93,1103535338,84
1049,9,1103535809,1050
74,7116,1103536466,31
28,283,1103537973,84
57,5457,1103540601,46
57,5366,1103540718,331
53,5734,1103541452,7
5505,57,1103542311,6
62,6301,1103542424,57
4,193,1103543221,2
4,283,1103543831,43
89,89,1103544024,39
8898,90,1103544731,61
53,5734,1103544840,37
49,5021,1103545261,962
87,8634,1103545452,83
93,1264,1103545958,2
49,5092,1103546346,126
1264,93,1103546598,43
6271,62,1103546932,44
6271,62,1103546999,60
62,6287,1103547121,13
62,6271,1103547156,47
20,2261,1103547446,69
7877,81,1103547466,977
70,107,1103547763,1
62,6254,1103547772,109
49,5220,1103547963,23
49,5201,1103548013,207
53,5570,1103548046,48
57,5369,1103548223,7
49,5201,1103548429,6
62,6258,1103548662,176
86,142,1103548749,275
28,3140,1103548801,76
254,4,1103548818,30
4,235,1103548874,1159
62,6256,1103548881,130
74,7212,1103548935,1398
28,3124,1103548948,7
8020,81,1103548989,136
40,4480,1103549135,84
28,3139,1103549259,152
32,3487,1103549890,295
22,2658,1103549968,36
40,4333,1103550025,24
22,2564,1103550040,760
62,6285,1103550107,2
62,6271,1103550129,38
5542,57,1103550361,56
28,3124,1103550398,54
3124,28,1103550489,110
90,8875,1103550761,28
53,5570,1103550821,37
20,2255,1103551210,36
60,5,1103551217,29
20,2275,1103551258,69
2183,50,1103551273,23
20,2255,1103551525,44
67,6598,1103551651,25
8020,81,1103551720,46
67,6626,1103551766,73
67,6451,1103551904,117
40,4360,1103552677,63
2255,20,1103552801,27
81,1585,1103552968,335
4,283,1103553068,47
57,5412,1103553228,26
57,5369,1103553287,25
57,5966,1103553339,28
32,32,1103553450,57
8020,81,1103553554,7
81,1585,1103553673,220
81,8020,1103553964,70
62,6271,1103554021,8
78,7748,1103554023,5
8020,81,1103554298,37
62,6279,1103554487,84
60,5,1103554804,30
6840,70,1103554911,102
67,6626,1103556325,1
60,1263,1103556330,18
6626,67,1103556365,30
60,1263,1103556977,164
7398,75,1103557825,13
57,5969,1103558518,36
22,2658,1103558763,8
6289,62,1103558806,640
57,1042,1103558910,29
1263,60,1103558948,157
67,6626,1103558987,1
67,6596,1103559045,34
7014,73,1103559058,73
57,5966,1103559293,3
67,6626,1103559338,9
4,292,1103559386,63
6913,70,1103559432,129
57,6044,1103559496,9
7014,73,1103559611,97
5021,49,1103559681,29
20,2275,1103559737,9
20,2275,1103559753,14
20,2237,1103559796,219
57,1042,1103560002,88
20,2255,1103560024,68
74,5392,1103560178,322
57,5496,1103560536,528
2255,20,1103560603,12
67,6626,1103561441,2
363,57,1103561812,443
7217,74,1103562008,17
3952,37,1103562151,52
81,2818,1103562290,632
57,5973,1103562349,10
22,2604,1103562405,272
57,5954,1103562476,466
81,8059,1103562976,68
57,5369,1103562991,11
81,2818,1103563082,377
57,5535,1103563379,1126
20,2237,1103563380,57
81,2818,1103563521,174
68,6691,1103563586,57
5,374,1103563929,25
374,5,1103563978,330
1263,60,1103564148,53
63,6314,1103564373,993
32,32,1103564384,50
81,142,1103564619,551
96,107,1103564647,95
32,32,1103564753,41
67,6611,1103564779,2
67,6608,1103564803,88
57,5369,1103564862,1
96,9430,1103564936,60
9,1049,1103565046,5
9,1049,1103565094,35
40,4309,1103565222,73
86,8449,1103565381,18
40,4480,1103565400,61
656,53,1103565491,199
19,2063,1103565613,75
57,5407,1103566064,23
5407,57,1103566175,204
96,107,1103566201,84
49,5220,1103566273,11
86,8459,1103566288,387
5064,49,1103566416,201
3490,32,1103566446,31
22,2564,1103566459,53
6694,68,1103566535,84
68,6716,1103566655,141
3487,32,1103566698,50
32,3490,1103567150,20
8771,89,1103567388,26
6658,68,1103567418,107
86,8458,1103567456,1
19,2063,1103567540,48
67,6611,1103567850,1
68,6691,1103568176,100
6279,62,1103568191,2774
2040,23,1103568232,114
49,5116,1103568241,25
86,5545,1103568391,248
5162,49,1103568410,5
22,2658,1103568424,178
86,8468,1103568667,69
5159,49,1103568712,7
86,8458,1103568773,241
656,53,1103568892,152
2258,20,1103569309,60
22,2564,1103569550,40
6828,70,1103569786,165
2237,20,1103569934,33
1263,60,1103570234,129
78,7689,1103570759,68
62,6301,1103570980,2
17,1931,1103570982,8
6502,67,1103571019,22
28,3124,1103571035,8
28,3139,1103571304,388
22,2604,1103571343,49
7526,75,1103571475,141
6,620,1103571553,3
67,6502,1103571799,33
78,7688,1103571827,28
78,7687,1103571931,63
6,620,1103571935,24
1997,69,1103572072,20
5,107,1103572237,22
2564,22,1103572356,551
99,3552,1103572398,49
99,9557,1103572463,42
69,1997,1103572601,28
5,107,1103572654,231
28,3124,1103572753,8
9557,99,1103572936,40
78,7764,1103572951,3
1997,69,1103573059,36
102,107,1103573548,94
102,107,1103573776,92
57,5504,1103573925,34
1997,69,1103573932,5
6281,62,1103573958,164
57,5949,1103573982,27
57,5411,1103574071,658
23,8,1103574442,20
23,8,1103574444,20
90,8872,1103574505,3
90,8872,1103574544,2
40,4480,1103574670,1
8125,82,1103574713,39
40,4480,1103574752,120
32,3487,1103574761,110
90,8900,1103574776,4
6678,68,1103574787,950
70,6883,1103574920,501
60,1263,1103576061,359
57,5949,1103576571,1160
12,1442,1103577005,24
12,1454,1103577057,23
656,53,1103578112,44
32,3487,1103578308,76
6502,67,1103578696,46
86,8515,1103579174,7
8515,86,1103579195,223
86,8510,1103579453,10
664,99,1103579775,142
4333,40,1103579788,115
12,1303,1103579870,68
6682,68,1103580276,1
96,107,1103580547,93
70,6872,1103580554,7
70,6862,1103580613,74
19,2063,1103580925,8
78,7746,1103580936,68
78,7746,1103581179,15
8544,87,1103581409,367
32,3470,1103581518,144
100,1146,1103581557,15
100,1146,1103581596,59
100,1124,1103581808,2
1136,100,1103581865,683
57,5365,1103581880,37
87,87,1103582071,154
87,8696,1103582251,444
62,6279,1103582390,21
1263,60,1103582507,99
6731,69,1103582592,7
100,9764,1103582644,47
8697,87,1103582740,374
100,1153,1103582740,38
87,8716,1103583226,3066
62,6277,1103583271,9
7014,73,1103583423,87
1352,73,1103583512,400
9276,94,1103583829,40
96,1175,1103583834,767
50,5261,1103583862,192
60,1263,1103583879,18
6279,62,1103584307,196
4360,40,1103584713,16
100,1135,1103584726,21
100,1105,1103585058,95
100,9603,1103585171,39
96,1175,1103585216,65
96,1175,1103585299,69
68,107,1103585618,71
68,6649,1103585741,890
73,7014,1103585745,24
2063,19,1103585800,152
7014,73,1103585815,77
28,3124,1103585993,10
78,7746,1103586067,65
8,107,1103586338,30
87,8660,1103586342,1153
60,1263,1103586651,36
7746,78,1103586651,31
96,9412,1103586705,93
96,9415,1103587515,11
28,3139,1103589311,171
4,285,1103589427,19
3139,28,1103589533,22
2564,22,1103589887,1558
96,9394,1103590310,92
7892,81,1103590646,219
6872,70,1103590775,86
1104,100,1103590939,102
8597,87,1103591695,294
2564,22,1103592036,592
6657,68,1103592253,172
96,9429,1103592459,357
68,6657,1103592461,5585
7526,75,1103592541,60
7526,75,1103593767,15
96,9359,1103593950,323
8692,87,1103593952,1314
7526,75,1103594100,15
12,1303,1103595385,25
5,107,1103595439,34
729,6,1103595493,1505
93,9146,1103595738,6
12,1303,1103595819,10
12,1442,1103595871,44
1303,12,1103595964,24
7014,73,1103598280,89
9598,100,1103598998,34
100,9598,1103599213,1082
102,107,1103599856,22
73,7014,1103600554,1204
4422,40,1103600737,55
62,6301,1103600845,19
216,8,1103601269,263
5,107,1103601702,35
96,9359,1103601805,158
87,8714,1103604162,8931
5,531,1103606590,54
5,374,1103606677,1
5,531,1103608654,56
5,531,1103609457,50
5,531,1103609518,149
5,531,1103609690,12
5,531,1103609714,163
5,374,1103609911,3
102,9324,1103609972,229
8,294,1103611283,24
294,8,1103611602,1379
30,3260,1103612166,26
49,5156,1103612791,46
40,4360,1103612906,12
30,3271,1103613525,84
30,3260,1103613701,2
30,3273,1103613744,8
30,3260,1103613774,1
30,112,1103614747,23
49,5064,1103615242,26
40,4480,1103616596,12
4480,40,1103616841,13
5443,93,1103619719,62
57,5504,1103619990,583
89,8771,1103620592,24
32,3453,1103622617,1
32,3454,1103622630,2
32,3470,1103622647,26
49,5064,1103622734,2
74,4750,1103623240,18
74,4750,1103623292,51
74,5392,1103623465,27
8961,93,1103624325,163
74,7093,1103624360,259
28,3139,1103624468,257
5015,49,1103624711,118
37,3952,1103624920,77
40,4480,1103625002,15
4375,40,1103625095,41
30,3271,1103625629,14
78,7707,1103625788,91
7071,74,1103626291,138
2425,21,1103626623,221
32,3453,1103627127,4
49,5038,1103627225,55
49,5051,1103627309,156
5064,49,1103627378,10
49,5064,1103627522,427
89,89,1103629063,11
89,8771,1103629106,1147
99,3552,1103629393,85
20,2237,1103629825,14
20,2237,1103629855,1
20,2237,1103629870,1
3963,37,1103630498,51
57,5369,1103630975,3
22,2658,1103631194,77
22,2564,1103631322,22
20,2237,1103631624,196
62,6279,1103631759,46
62,6269,1103631913,164
49,5220,1103632234,120
28,3124,1103632538,599
57,5369,1103632613,1
89,8757,1103632655,171
32,3453,1103632753,13
5221,49,1103632993,6
49,5221,1103633011,55
40,4480,1103633015,146
5221,49,1103633017,54
656,53,1103633039,86
96,107,1103633109,71
96,9350,1103633221,9
40,4333,1103633239,80
96,107,1103633243,26
96,9355,1103633297,64
31,142,1103633384,115
31,142,1103633508,352
86,5121,1103633790,57
86,5121,1103633907,28
86,5880,1103633953,1039
4480,40,1103634066,22
6202,60,1103634092,240
6275,62,1103634185,45
57,283,1103634498,49
5221,49,1103634545,20
57,5365,1103634561,30
57,5369,1103634623,24
31,3312,1103635047,45
40,4360,1103635071,33
28,3124,1103635144,422
3308,31,1103635188,145
28,3124,1103635622,7
40,4333,1103635665,17
5064,49,1103635828,55
96,9430,1103635882,88
49,5064,1103635913,94
96,9430,1103635995,533
49,5203,1103636149,31
363,57,1103636212,4
40,4333,1103636353,36
3139,28,1103636442,148
49,5220,1103636477,63
57,283,1103636540,9
57,5369,1103636588,35
4,179,1103636618,36
62,6275,1103636648,355
28,3133,1103636675,1006
4,180,1103636696,40
63,443,1103636764,52
96,9430,1103636894,10
96,9411,1103637044,43
89,8757,1103637057,11
96,9430,1103637126,391
58,283,1103637486,77
58,6072,1103637599,222
3453,32,1103637768,45
6072,58,1103637890,45
63,443,1103637925,140
58,6099,1103637959,833
7747,78,1103638474,74
20,2237,1103638589,68
1263,60,1103638843,22
60,1263,1103639223,258
70,6913,1103639298,78
3454,32,1103639472,35
15,10,1103639919,153
3454,32,1103640041,5
100,9764,1103640987,211
60,1263,1103641360,445
40,4328,1103641465,1
4359,40,1103641497,26
28,3139,1103641606,7
28,3124,1103641634,8
57,5369,1103641686,10
57,5963,1103641719,107
57,5966,1103641853,3
57,5369,1103641879,34
58,6072,1103641916,36
57,5964,1103641931,29
60,1263,1103641992,398
96,107,1103642279,85
93,9037,1103642281,11
58,6072,1103642311,7
374,5,1103642346,1071
40,4378,1103642456,23
57,5365,1103642719,26
67,6626,1103642734,2
57,6051,1103642776,2
67,6626,1103642793,6
67,6596,1103642826,206
57,6051,1103642897,30
21,2521,1103643368,2379
57,5966,1103643457,29
292,4,1103643507,187
5392,74,1103643782,137
664,99,1103644169,90
6279,62,1103644189,282
664,99,1103644312,35
374,5,1103644340,54
6661,68,1103644577,976
7526,75,1103644614,38
62,6269,1103644751,53
100,1152,1103644955,11
57,5968,1103644985,4
67,6567,1103645232,478
57,5977,1103645310,28
1263,60,1103645393,38
1263,60,1103645447,21
9411,96,1103645786,89
67,6567,1103645951,436
73,7023,1103645975,236
2822,23,1103646011,241
21,2521,1103646209,233
49,5203,1103646235,21
73,7023,1103646248,740
3487,32,1103646318,108
21,2531,1103646483,1437
70,107,1103646604,52
70,6913,1103646689,40
409,5,1103646747,1858
70,6898,1103646763,487
5203,49,1103646830,56
73,1352,1103647014,260
49,5186,1103647092,267
96,107,1103647092,80
19,2063,1103647095,8
19,2063,1103647127,9
19,2056,1103647164,32
9140,93,1103647184,197
70,6872,1103647294,42
73,107,1103647294,81
70,6883,1103647370,1
5186,49,1103647379,841
73,7014,1103647422,303
8,942,1103647830,34
6611,67,1103647833,110
7748,78,1103647857,62
78,7691,1103647961,52
70,6872,1103648084,7
93,9037,1103648128,7
9348,96,1103648536,225
93,9037,1103648636,274
49,5210,1103648677,50
96,107,1103648788,48
96,9394,1103648864,44
4360,40,1103649115,69
4375,40,1103649128,36
7764,78,1103649374,141
78,7681,1103649534,11
78,7685,1103649578,39
67,6626,1103649829,4
96,107,1103649849,111
6626,67,1103649875,83
96,9378,1103649977,190
67,6549,1103650137,43
96,9394,1103650209,18
78,7684,1103650372,47
96,9378,1103650672,108
96,9394,1103650804,12
37,37,1103651075,112
102,107,1103651095,22
4378,40,1103651208,62
37,3927,1103651262,473
67,30,1103651462,76
1263,60,1103651570,24
49,5203,1103651583,30
4375,40,1103651683,57
28,3139,1103651772,510
5617,53,1103652152,167
70,107,1103652236,121
70,6872,1103652382,72
7772,78,1103652935,53
67,6599,1103653083,6
74,7082,1103653382,32
664,99,1103653400,241
40,4480,1103653406,9
7082,74,1103653436,22
74,7084,1103653480,302
100,283,1103653599,119
664,99,1103653690,103
3139,28,1103653710,895
100,9708,1103653747,161
70,107,1103653858,22
70,6883,1103653894,111
40,4333,1103654144,49
6511,67,1103654279,1240
20,2145,1103654431,357
7786,78,1103654455,9
9,1049,1103654719,14
7764,78,1103654806,41
20,2324,1103654915,6
20,2145,1103654989,99
2669,22,1103655001,314
9,1054,1103655008,510
20,2275,1103655097,37
4375,40,1103655284,76
63,443,1103655492,23
5,374,1103655581,73
22,2570,1103655674,39
5,490,1103655724,4
22,2633,1103655783,34
28,3124,1103655920,62
5,352,1103656087,233
73,7011,1103656200,812
49,5121,1103656599,113
7764,78,1103656618,35
102,9324,1103656655,43
20,2313,1103656660,60
49,5121,1103656671,12
82,1152,1103656707,6
82,1152,1103656747,13
1931,17,1103656814,22
49,5121,1103656951,86
49,5121,1103657000,289
7014,73,1103657014,101
49,5121,1103657165,190
20,2327,1103657428,16
20,2327,1103657484,48
2313,20,1103657511,18
57,283,1103657613,3
9333,96,1103657669,2142
60,1263,1103657814,1131
23,2706,1103657866,7
1884,17,1103658396,482
32,3453,1103658468,4
23,2781,1103658483,2
5064,49,1103658555,34
102,9293,1103658626,31
102,9319,1103658700,54
6,15,1103658800,640
2763,23,1103659071,254
40,4480,1103659091,9
102,9267,1103659116,33
5,531,1103659234,71
7747,78,1103659375,25
40,4362,1103659416,754
32,3453,1103659486,2
8139,82,1103659536,45
8,107,1103659778,45
2763,23,1103659839,8
8,942,1103659876,449
23,2763,1103659900,204
96,6354,1103660067,26
5064,49,1103660193,31
23,2784,1103660211,29
2763,23,1103660265,22
8,107,1103660460,23
457,5,1103660478,139
81,8030,1103660501,1
6171,60,1103660553,171
693,6,1103660586,1074
6281,62,1103660593,328
40,4480,1103660694,1
60,1263,1103660747,867
96,6354,1103660964,4
96,6354,1103660983,4
40,4362,1103661202,40
2394,21,1103661207,61
96,6354,1103661372,3
23,2784,1103661413,41
4362,40,1103661491,58
2784,23,1103661495,71
4,235,1103661578,1266
23,8,1103661597,85
23,8,1103661597,84
67,6626,1103661903,19
78,7678,1103661951,21
67,6611,1103661953,62
28,3124,1103661988,337
60,283,1103662340,108
31,3353,1103662515,22
31,107,1103662568,20
1198,60,1103662576,12
40,4362,1103662589,16
31,3320,1103662618,1238
40,4362,1103662646,21
57,5974,1103662685,9
40,4480,1103662700,123
57,5972,1103662745,83
1263,60,1103662776,458
4,235,1103662858,650
57,5366,1103662950,26
1102,100,1103662997,152
4480,40,1103663255,192
30,107,1103663536,75
12,1303,1103663646,27
57,5412,1103663666,17
7011,73,1103664171,610
5485,57,1103664621,423
3650,35,1103664753,272
99,664,1103664788,70
70,107,1103664923,23
70,107,1103664955,51
5542,57,1103665198,9
57,54,1103665296,53
96,9411,1103665320,63
20,2237,1103665630,31
664,99,1103665771,32
96,107,1103665986,87
96,107,1103666095,55
3956,37,1103666209,1927
96,107,1103666220,42
57,5365,1103666229,8
20,2327,1103666231,3
20,2275,1103666253,51
57,5485,1103666277,22
9349,96,1103666279,126
664,99,1103666292,12
57,5365,1103666312,25
2327,20,1103666340,1683
57,5202,1103666351,2
630,6,1103666411,116
30,3232,1103666442,34
22,2564,1103666446,3225
96,63,1103666795,13
63,96,1103666819,129
57,5202,1103667099,1
7711,78,1103667204,53
62,6279,1103667321,130
57,5412,1103667440,20
78,7748,1103667892,32
5485,57,1103667909,274
8653,87,1103667929,176
9753,100,1103668007,27
87,8547,1103668141,98
8653,87,1103668172,27
78,7711,1103668256,35
87,8547,1103668271,141
4333,40,1103668415,21
28,3139,1103668471,323
57,5551,1103668521,16
67,6552,1103668528,69
87,8558,1103668530,461
57,5202,1103668567,1
67,6631,1103668634,32
67,6580,1103668690,7
57,5450,1103668695,8
78,7786,1103668727,2
57,5466,1103668760,963
67,6626,1103668864,2
67,6596,1103668888,39
67,6626,1103668946,60
87,8583,1103669009,56
87,8686,1103669088,147
3139,28,1103669203,2053
87,87,1103669253,245
6580,67,1103669287,189
743,6,1103669296,159
6279,62,1103669548,30
78,7711,1103669719,14
2564,22,1103669765,1804
57,1652,1103669795,598
60,1263,1103669795,472
7014,73,1103669839,329
57,5055,1103670435,3
57,5505,1103670607,53
57,6032,1103670724,12
57,5981,1103670787,24
7786,78,1103670993,101
68,6706,1103671176,45
5156,49,1103671384,33
68,6708,1103671553,32
67,6611,1103671664,53
9796,101,1103672380,74
50,5261,1103672669,73
100,1101,1103673051,419
100,9589,1103673511,47
4329,40,1103673602,16
100,1162,1103673602,42
100,1178,1103673984,31
1263,60,1103673997,105
4329,40,1103674049,8
100,9592,1103674097,3
100,1179,1103674127,22
100,1179,1103674170,36
4480,40,1103674318,10
53,656,1103674340,410
40,4481,1103674437,16
40,4480,1103674522,1
40,4480,1103674622,70
40,4480,1103674713,114
100,9758,1103675050,8
630,6,1103675076,146
9589,100,1103675227,1627
566,5,1103675553,7
1263,60,1103675612,47
758,6,1103676330,123
60,1263,1103676384,826
2394,21,1103676447,297
30,3295,1103676480,7
30,3302,1103676589,177
2394,21,1103676769,249
67,6611,1103677068,65
57,5496,1103677105,1985
6,630,1103677229,244
630,6,1103677242,216
101,9782,1103677296,66
67,6611,1103677392,13
630,6,1103677476,220
60,283,1103677643,93
5129,49,1103677756,899
94,107,1103678069,61
70,107,1103678863,74
70,6872,1103678961,121
23,2701,1103679061,5
70,6894,1103679276,109
5,374,1103679325,43
70,6894,1103679351,40
6894,70,1103679458,305
8653,87,1103679529,527
5,374,1103680306,208
96,107,1103680308,35
94,9298,1103680825,38
94,9296,1103680892,2096
5,531,1103681170,88
96,9348,1103681357,18
8,107,1103681572,75
6872,70,1103681609,46
5258,50,1103682260,324
9348,96,1103682377,541
87,8588,1103682537,55
50,5261,1103682607,5
50,5261,1103682633,2110
5,566,1103683045,39
5,531,1103683104,55
6,625,1103683176,780
5,531,1103683232,45
419,5,1103683857,1345
70,6872,1103684343,5
96,107,1103684823,25
6657,68,1103685196,4567
5,419,1103685222,2058
8618,87,1103685355,172
8618,87,1103686527,129
70,1335,1103689398,39
70,6879,1103690338,33
70,6832,1103690412,18
101,9884,1103691215,1
7014,73,1103691656,166
30,3290,1103693635,15
41,895,1103694234,22
30,3290,1103694282,13
30,3260,1103694484,290
101,9885,1103695282,2
70,6879,1103696088,27
6879,70,1103696242,171
9796,101,1103696706,136
101,9886,1103697049,2
30,3290,1103697594,2
8,294,1103697605,88
30,3290,1103697663,6
9883,101,1103697689,147
30,3232,1103697724,3
101,9775,1103697859,153
28,3139,1103698258,5
101,9775,1103698367,264
28,3139,1103698371,172
9883,101,1103698690,118
6879,70,1103699015,8
101,9775,1103699159,42
3139,28,1103699400,318
9796,101,1103699419,157
3139,28,1103700456,245
28,3139,1103701190,69
28,3124,1103701603,113
28,3124,1103706327,460
86,8466,1103706336,262
28,3139,1103707028,5
3139,28,1103707053,224
86,8466,1103707560,39
49,5064,1103709258,14
49,5220,1103709503,86
49,5021,1103709624,22
49,5220,1103709653,108
62,6279,1103711480,217
9,107,1103711884,102
49,5036,1103711908,314
9,1049,1103712021,200
20,2275,1103712112,86
20,2264,1103712222,169
4580,63,1103713284,134
49,5036,1103713442,97
31,107,1103713555,56
31,3321,1103713672,44
86,8470,1103714568,18
7142,74,1103714718,85
86,8470,1103714849,265
58,283,1103715432,35
53,5570,1103715769,40
58,6116,1103715769,52
28,3139,1103715858,12
58,6111,1103715864,133
5021,49,1103715869,59
28,3124,1103715927,39
5570,53,1103716053,333
53,5570,1103716452,13
53,107,1103717818,41
53,5721,1103717883,481
58,6081,1103718078,210
5150,49,1103718349,90
58,6106,1103718503,251
90,8898,1103719793,177
5570,53,1103719806,30
22,2604,1103719888,125
90,8875,1103719995,90
31,3335,1103720036,12
31,3334,1103720070,996
37,3927,1103720112,103
58,6100,1103720123,173
49,5064,1103720607,23
5064,49,1103720763,37
4375,40,1103720852,138
8466,86,1103721165,48
86,8466,1103721230,26
67,6504,1103721609,29
19,2063,1103721772,16
94,9276,1103721837,2
67,6626,1103722111,8
67,6596,1103722150,92
57,5457,1103722293,1
5021,49,1103722336,22
57,5450,1103722341,2
31,3315,1103722799,2
31,142,1103722825,14
8466,86,1103723695,120
67,3552,1103723821,33
4,183,1103723888,41
4,283,1103724049,46
78,7746,1103724240,128
67,6611,1103724754,25
57,5969,1103724859,47
67,6602,1103724900,27
49,5220,1103725028,49
9298,94,1103725182,298
6602,67,1103725347,294
57,5457,1103725495,2
57,6022,1103725560,116
10,1117,1103725922,149
8466,86,1103726046,36
5,564,1103726065,12
5,107,1103726093,3
53,107,1103726202,28
53,5644,1103726269,31
57,1042,1103726278,89
57,6002,1103726397,1185
8898,90,1103726465,113
2237,20,1103727457,39
22,2658,1103727754,8
23,2763,1103728546,26
31,3315,1103728694,185
58,283,1103728702,2
9,1048,1103728865,4
5064,49,1103728930,238
4333,40,1103728945,28
6015,57,1103729037,1749
74,7146,1103729877,84
53,5570,1103729879,24
90,8898,1103730117,17
53,5570,1103731177,53
35,107,1103731268,28
6286,62,1103731383,81
57,5976,1103731435,848
35,3633,1103731450,31
35,3633,1103731533,144
12,12,1103731876,47
8898,90,1103731902,23
53,5570,1103731952,11
20,2339,1103732058,1
20,2175,1103732101,3
1263,60,1103732108,642
12,1442,1103732112,33
93,8958,1103732240,9
31,1042,1103732253,10
93,9146,1103732271,13
57,283,1103732301,42
57,54,1103732392,57
23,8,1103732448,6
20,2258,1103732579,142
5,516,1103732594,45
57,5202,1103732737,3
20,2253,1103732902,355
57,5079,1103732917,18
57,5088,1103732952,204
5880,86,1103732980,482
100,283,1103733212,59
2063,19,1103733304,15
100,1163,1103733304,149
57,5411,1103733377,36
4375,40,1103733466,88
20,2215,1103733467,30
1102,100,1103733625,26
74,7082,1103733733,621
100,1178,1103734152,14
40,4329,1103734274,28
96,107,1103734332,46
100,1102,1103734361,36
4360,40,1103734445,6
100,1102,1103734556,19
70,107,1103734843,30
58,283,1103734979,28
62,6279,1103735016,281
58,6072,1103735034,64
8618,87,1103735111,164
6,107,1103735200,38
62,6287,1103735370,53
9,1049,1103735376,13
67,6596,1103735646,34
67,6626,1103735717,1
1360,12,1103735826,163
4,155,1103736258,28
4,189,1103736351,125
87,87,1103736475,250
4,292,1103736642,26
40,4480,1103736668,8
100,9589,1103736696,19
40,4480,1103736741,2
100,9598,1103736744,66
87,87,1103736746,68
78,7764,1103736778,352
67,6626,1103736818,3
4333,40,1103737124,145
67,6626,1103737213,3
67,6596,1103737230,37
8,942,1103737256,20
67,6604,1103737291,9
67,6603,1103737314,1170
96,107,1103737358,65
